id,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10
165366,4820.8,4975.5,1367.4,-5.8,-334.7,41.6,467.7,-135.4,73.3,1034.0
293482,-385.8,732.6,378.3,162.8,109.0,-162.5,-26.1,-60.3,24.7,20.2
292114,4045.0,-2285.6,98.9,981.5,-572.2,133.4,-106.2,-423.7,-606.6,616.4
321104,-1331.3,2139.3,380.0,-796.5,611.5,803.7,-357.7,-235.9,-363.9,-240.8
18389,-1408.9,-4041.9,252.9,311.8,681.9,-534.8,-585.7,619.0,-1071.1,667.3
109368,5348.7,-2783.1,-599.8,-337.4,1690.2,802.2,351.4,-739.7,100.1,1292.7
295485,5151.4,-1966.1,-1241.9,-292.3,-1186.0,-611.3,-537.0,1150.4,837.7,1023.7
52476,3945.0,-2285.3,-126.9,513.3,417.2,-396.7,-311.6,-1055.2,17.4,-1438.1
269791,5243.7,-2425.2,-1338.1,-206.3,-177.1,-1375.9,-284.3,-30.9,-2103.8,1366.7
396791,7537.3,999.3,-975.3,2444.4,-325.5,471.2,-615.7,-677.2,-626.5,32.9
209134,10649.2,616.2,291.4,2009.5,39.7,-407.7,-450.3,-940.7,-2172.5,62.9
168445,-6265.7,910.5,-491.5,1276.7,-214.4,653.2,-1066.0,276.7,318.3,-72.5
124191,10574.3,978.0,-887.6,-755.4,-656.4,-767.1,1154.4,332.8,116.6,-126.5
275201,-4566.6,-241.4,1081.1,84.2,533.6,-308.3,0.4,370.4,-219.2,959.6
18567,2076.3,-2389.8,-2567.4,2463.6,176.3,219.0,60.1,-610.9,-1909.7,1414.0
192990,895.4,-3620.9,5828.0,-1543.2,-1438.5,-387.8,-1128.5,416.9,326.5,140.0
86901,4769.4,-5447.2,-191.8,191.4,-499.4,1092.2,468.3,352.1,117.9,1043.1
400319,1945.0,1056.8,-1649.8,-653.5,-537.7,444.5,-199.9,-209.3,-516.5,326.4
35717,-7575.4,-442.1,731.2,860.5,218.6,-244.5,303.1,51.9,290.3,-353.6
263828,-386.8,-219.1,-2727.6,-747.4,-491.3,-161.0,54.6,-631.9,280.8,-1013.0
766,-8761.2,797.0,547.1,-668.9,-649.2,403.0,-433.6,-504.8,713.2,250.0
96944,-206.6,319.3,-1716.9,-1410.3,-1833.2,-89.8,-26.2,1115.4,-1695.1,-93.6
1550,945.0,2313.6,-442.4,-1350.6,-275.3,-652.8,522.9,-538.2,-1606.2,184.7
256584,2555.9,1367.0,632.5,-24.9,407.5,-133.5,-14.5,142.7,156.0,590.3
431452,3522.9,-4766.1,-3030.8,71.2,889.4,-259.7,31.2,-76.9,-37.6,2431.7
242248,2162.3,-2755.3,2602.9,185.9,-2460.1,2081.5,-1691.5,2550.0,-458.7,704.0
369802,-8179.8,-10.9,-1535.5,-295.5,-401.5,948.0,-855.2,-242.5,257.1,-55.5
422520,-2463.0,1181.4,-329.6,-2658.7,-218.2,-201.0,246.6,-95.6,-1567.8,-400.6
4643,-8212.8,1182.6,-122.7,-529.4,-394.9,619.2,-384.9,-473.8,348.8,200.0
284069,6640.8,1799.2,-1273.8,3259.8,723.4,379.0,-450.9,83.1,794.5,-210.8
307168,5660.6,73.0,597.6,119.2,-532.4,-1045.9,1286.6,-276.8,-446.2,-77.7
132174,-2449.2,-4911.1,-1890.9,129.5,73.1,-456.7,-12.5,-102.7,-101.3,-2704.9
50859,9534.2,862.1,-617.7,132.7,839.5,568.5,185.9,-1224.9,-136.6,-132.8
422010,-6713.3,-177.5,246.4,-689.6,-1668.5,-688.4,-82.9,179.9,565.1,-83.4
381002,7399.5,36.0,-326.7,-1419.0,-864.9,847.8,-2073.9,319.7,-540.9,560.9
35206,-4258.6,-258.3,-1224.5,-889.1,-1795.0,-475.5,-271.6,1651.3,955.2,679.0
254711,476.2,1723.7,2208.1,2502.7,2956.7,521.6,109.0,207.5,1934.4,415.2
349271,533.1,-1409.3,1186.1,-2342.5,-889.7,675.8,1062.5,495.5,193.0,785.1
351848,-966.9,-2199.7,-2048.6,387.1,417.1,-1080.6,493.0,-991.3,-819.1,590.4
225898,-3741.1,-1388.4,-2640.6,1912.8,1691.2,-1597.0,427.6,120.9,1265.7,-120.0
306742,1502.3,1653.8,-3905.3,141.9,-228.7,882.8,238.2,718.0,188.9,995.1
11635,-2867.2,2480.8,1626.0,-176.9,-96.8,-575.1,238.8,107.9,438.3,-583.6
372658,5368.4,426.8,-1057.3,1244.3,-645.4,-340.9,-458.8,179.4,-1075.9,-487.2
269253,1046.6,-3410.6,-811.6,1103.2,-551.4,-173.3,849.6,443.2,812.3,1366.8
51871,2522.9,-1820.5,-1743.0,-4.6,-48.2,-124.5,212.4,58.1,186.1,2728.9
121967,-6852.9,-1882.8,829.9,-130.0,-340.7,-546.0,-76.6,793.2,-68.1,-605.4
391894,-7441.7,500.4,794.5,531.0,-190.2,-258.0,247.6,-284.3,-383.0,1297.4
62476,-1876.3,-353.7,889.7,-3294.1,2224.7,-699.1,1288.9,-870.3,-889.2,934.9
338681,-2740.2,-229.5,-2587.3,-497.2,311.2,-161.9,-293.7,122.7,280.7,-1052.2
10451,-402.8,-2395.2,-2480.0,1191.6,534.0,-15.3,3.6,263.0,-414.0,-172.1
11828,-6643.6,1266.9,-1551.5,-392.4,-393.6,1841.4,-2015.1,-1168.5,-252.4,388.2
266711,10083.5,1336.3,-642.5,-9.1,1061.6,1768.9,25.0,-498.5,-79.0,-108.7
158942,5100.0,986.7,-1168.3,1376.5,-523.7,953.5,-369.2,-1571.5,-640.9,140.3
54541,-8427.2,-1832.8,4321.1,112.0,-578.9,1709.9,1437.4,601.0,316.1,0.3
319091,-8487.8,-455.8,-303.0,168.7,825.4,627.8,-582.9,-234.4,-177.5,169.9
61752,777.3,2770.0,-812.4,820.3,-1507.6,16.5,205.9,-388.6,-774.7,-2094.3
152787,3589.5,-5632.1,-1119.6,-941.2,-786.3,811.1,829.3,-170.7,157.8,3427.3
67885,3206.2,-789.3,1337.5,-2273.3,-767.0,2369.0,1495.9,455.5,884.5,-335.4
387603,4331.3,270.4,1151.3,-2313.3,16.5,-595.4,-154.7,38.2,-622.3,17.7
381277,3753.9,2368.1,809.2,187.0,-52.5,21.8,-438.7,-30.4,134.4,521.1
54823,-3917.4,10.3,1459.1,-222.2,110.9,-322.8,128.3,-1036.3,-942.7,279.4
117384,-619.5,846.5,394.1,-474.7,-2684.6,230.8,-623.9,-837.2,1940.0,301.9
287982,2838.7,4885.5,808.3,63.8,70.8,244.6,23.7,14.3,368.2,-331.7
77966,-3531.9,-4969.6,-3239.2,-175.0,-114.0,39.2,-265.7,-364.3,-793.2,-3017.1
221178,9024.5,-828.7,524.9,-789.9,-506.5,-1160.0,73.3,-889.6,-407.6,-640.0
3206,-5394.6,-5854.2,-1176.4,-438.6,-886.3,-630.2,-548.6,-1214.0,666.0,-3033.2
252171,-2302.1,-4483.4,-2471.7,-140.3,736.5,436.5,-211.2,-1012.5,-80.0,-2885.9
128558,-7191.7,-1618.2,-1260.7,-38.6,551.7,-428.6,146.4,-313.6,32.0,-1136.7
199532,-8902.1,180.5,1127.3,252.0,-609.1,-14.6,-2219.8,882.5,-156.2,293.2
399070,491.8,-645.7,-565.5,-1106.5,990.8,-604.6,-265.1,918.9,1093.3,-386.8
354423,-3180.8,-990.4,734.1,-6333.5,1412.8,-531.5,-380.7,865.1,-57.9,779.6
144580,-3678.4,600.6,-1744.9,-551.1,863.8,1003.0,23.7,197.2,41.1,270.5
214030,3159.9,-2053.8,-4313.6,-13.1,-279.5,925.3,-193.5,96.5,-390.6,-3673.4
340182,1296.9,1816.9,-937.6,361.5,711.4,-155.9,24.2,-43.2,120.4,795.6
123858,-7895.9,265.7,495.7,-126.6,466.5,-703.8,-491.0,18.7,-381.4,656.8
328318,3297.4,-2063.6,2562.6,-171.2,74.9,-2068.0,752.3,-788.5,-44.1,-105.4
151756,-10836.1,-214.9,1731.2,-34.0,231.0,-526.7,134.1,-5.1,42.9,227.9
425932,-1445.2,-2173.6,-1405.3,98.1,-146.7,-122.8,-608.9,-6.4,-142.8,-358.1
297505,-3375.2,-1872.4,2950.8,3795.3,-171.2,1774.7,2097.0,1329.7,-1292.4,-943.9
258990,5452.7,1246.9,-425.3,-861.8,-1990.9,-953.3,-1889.8,875.6,1257.2,-131.3
385270,-7867.9,14.6,1388.1,-2740.8,884.5,-558.8,356.3,668.8,221.9,149.5
136437,-3941.8,-1965.4,-278.7,15.7,-32.1,-1906.2,497.0,-609.1,-1017.7,-972.2
364516,6666.9,1435.0,2854.3,96.5,-1151.3,-160.4,-974.8,7.2,421.6,532.4
169081,-3258.9,3124.5,1873.1,-81.5,349.3,-602.7,-739.5,-162.3,-139.1,-528.2
268114,-4574.2,-353.6,867.1,613.9,519.4,-989.6,-553.1,322.6,-633.2,285.9
186955,-2603.8,-443.1,-253.8,-185.8,59.6,-123.4,220.3,-82.7,-129.2,762.7
157858,-7997.9,832.2,-281.8,-424.7,-1098.8,200.1,-539.9,6.6,20.4,290.8
419721,-3274.6,-890.4,-365.1,338.9,349.4,170.1,-209.0,-866.1,424.7,-194.3
270969,2988.2,1246.1,-1020.0,667.9,-578.2,2290.4,-2318.2,1420.9,488.5,77.9
196648,-9236.0,-335.1,1988.9,260.7,-113.4,-1098.9,-810.2,-278.7,154.3,277.1
214937,-2602.3,2692.6,159.2,-760.3,-282.3,-313.4,-436.8,169.0,-250.3,28.4
228902,102.6,-3484.5,4950.6,-6.0,-2462.6,-304.6,-2088.9,502.3,-450.7,-325.5
420638,-10709.4,-245.8,1630.0,112.9,421.6,-460.1,73.7,23.7,48.8,151.5
191021,4274.9,-501.2,329.1,247.2,183.5,722.4,78.9,-234.9,46.3,194.9
230734,2724.3,629.2,-1178.8,-183.1,-1139.4,-669.7,-577.8,32.1,-446.8,-1294.2
437344,3564.6,2660.7,-733.0,121.4,623.9,-1551.3,435.4,1660.5,-1077.3,17.2
111422,-2009.2,2188.4,-2172.7,3651.5,1513.7,1602.3,-246.1,-212.5,780.2,331.8
174259,-5048.4,-1430.3,-2366.4,1305.3,1081.5,-396.7,524.2,-36.0,-450.4,-1029.8
123358,-2549.6,489.1,-1953.7,-2493.1,1444.2,-2298.9,-956.7,240.0,1057.0,225.4
217553,2641.6,-1059.3,208.0,765.9,737.9,2439.1,-733.3,-811.8,-259.5,-465.5
429572,-2519.2,-3500.2,3562.7,-334.1,339.4,1070.8,1731.8,3.7,-168.6,-954.7
318780,-10724.8,-124.3,1593.5,-26.1,192.3,-342.1,-20.0,-109.1,20.3,234.6
144455,-4134.7,1943.5,-1304.9,-7.5,-1313.6,399.0,818.4,414.2,-28.8,-1179.4
147018,-3326.5,483.2,663.4,244.2,230.4,2122.9,312.3,684.6,306.3,-26.7
334510,-4356.5,1228.4,-1492.9,-816.4,-188.5,-159.8,8.6,342.5,379.3,-939.6
141660,-2891.2,-3397.6,-3907.0,-387.8,1157.9,494.3,605.3,-248.1,-6.8,-2743.5
219889,2591.4,-1726.0,1437.0,-123.6,-461.1,-253.8,-1689.8,67.9,-215.3,897.5
152242,689.2,763.5,-2428.1,5.0,-76.6,-55.9,388.7,514.0,263.3,1652.9
436449,-677.5,4847.8,1363.3,2181.4,549.7,404.9,344.7,-282.5,1350.1,897.9
208637,-5305.8,451.6,-2181.8,1100.1,-843.4,1317.3,-667.8,885.0,355.5,-116.0
360040,5995.2,-1029.4,-132.6,171.4,712.9,299.3,496.6,391.8,-183.3,673.7
136742,-6525.0,398.2,1498.7,51.1,-37.6,-461.4,255.6,333.6,-6.8,392.5
271890,1653.0,-841.6,-1227.3,297.9,-20.6,-1646.4,7.1,306.4,403.6,-1688.0
173232,541.6,-28.4,-3012.3,245.7,301.5,-606.6,-339.4,-301.3,190.7,646.1
319168,5619.6,-821.1,739.7,-101.5,-663.5,1369.3,-820.9,-457.0,-788.0,31.5
6554,3729.0,942.9,-2126.5,-505.7,-409.8,-948.2,-1714.6,-1521.8,281.5,-593.1
283481,-10819.7,-205.9,1716.5,-33.5,239.8,-506.0,117.4,-3.7,41.7,228.6
359108,8694.2,1082.5,215.3,4436.4,-1817.9,226.8,-1227.7,-810.0,-1229.8,-142.8
449748,3016.0,4587.4,685.9,-1091.0,662.1,46.2,336.6,-353.8,122.0,96.2
333654,-73.5,-1817.2,-2989.2,-52.1,-6.0,-624.4,-378.4,59.5,39.5,-66.5
316756,-3358.0,935.0,-527.2,-1040.2,-1446.7,-28.1,317.3,-135.3,-671.4,122.8
89059,-6667.6,-59.5,993.7,-360.1,68.8,4.1,-436.0,-329.1,739.5,-352.2
111712,7736.4,-1129.3,-1255.2,54.5,77.7,2073.8,-886.2,-39.4,71.2,-920.7
136017,-1615.2,2946.5,-3650.5,213.7,-261.8,325.8,456.7,-898.8,-364.0,-261.0
129762,7993.3,-55.9,-590.5,-82.0,-570.0,-826.5,-394.2,22.4,-7.8,-98.6
171238,-5149.3,85.1,-505.0,-1505.6,-53.9,-747.8,-756.5,-194.8,121.4,-280.8
133792,1724.2,-2619.4,2868.6,-619.2,577.2,2094.3,-488.0,-775.6,-1513.2,356.6
236881,2467.6,2775.4,774.2,-29.8,-74.2,-19.0,-881.3,-178.4,-89.5,-2250.6
429876,-2660.9,-2877.5,-3260.7,1178.8,1287.6,-77.9,271.3,-173.6,187.4,1916.1
283271,-6211.5,-81.4,712.1,-270.6,696.6,734.5,1335.3,337.3,1059.3,-89.8
259872,1894.9,614.2,83.9,4083.3,2879.0,-980.1,317.8,1019.2,-1709.9,74.7
245364,5600.3,-1895.5,293.2,27.9,1000.5,107.0,-337.8,108.2,-105.3,1143.3
289562,5103.0,-52.8,-1091.2,3563.8,-1930.5,287.9,-735.8,-542.1,-388.5,-349.1
376867,-247.2,1813.3,2344.6,-167.1,-213.7,-278.2,99.5,-1643.9,-1607.9,-750.8
299430,5535.7,-2085.8,3668.1,-3737.3,987.1,-1556.7,-478.0,1459.5,2068.4,-279.1
302844,1206.2,-2849.4,3393.0,502.5,-1239.6,-893.9,1185.1,-718.9,483.8,685.9
360118,-9432.4,667.5,1178.3,338.2,-163.6,-504.0,-375.3,196.7,-555.4,52.2
125095,3373.2,585.6,-1172.0,-270.1,2068.5,1550.6,656.9,-2920.5,-1451.2,-473.6
44694,-5172.4,-159.7,-1720.4,-347.3,2625.6,-825.9,-199.1,1603.3,811.4,1170.4
70687,776.8,-2832.8,-318.3,-1040.9,1122.2,-558.7,1934.2,507.7,-968.3,1223.2
263958,5795.5,-139.3,197.0,-62.6,-203.4,-1581.2,556.5,-230.0,130.5,-276.4
105762,-436.9,3575.5,-5277.4,1294.6,-924.2,-1259.3,427.4,1139.7,329.3,-392.6
238204,6214.2,-584.6,-2277.7,1348.9,452.8,654.8,-320.5,224.1,-37.3,1240.3
29973,3058.4,5274.2,1303.2,-973.2,-46.8,1026.3,-511.9,179.5,-515.4,123.4
37523,4326.8,1221.3,-1743.7,-18.7,-77.8,-94.1,-456.1,204.7,-108.3,148.2
175587,1657.4,-186.8,-946.8,-3464.0,1036.8,655.0,705.7,2008.6,-2177.7,640.9
241066,4242.1,-2788.4,-4422.2,45.0,176.8,194.5,-324.1,356.5,133.5,963.2
366666,-3707.4,-3206.1,-2998.5,-3105.3,-589.6,60.7,-597.5,-211.5,-857.7,-1803.1
225445,-657.4,979.4,-3115.2,-459.6,567.8,434.5,172.9,-185.7,698.7,93.1
354104,1669.3,-3928.8,867.6,219.6,-3399.1,-449.3,-472.3,-561.1,-771.7,-1305.7
200861,-1864.8,-393.2,2078.7,-885.7,2402.3,1708.5,897.4,-1040.1,498.2,-348.6
370905,-3368.1,1656.2,-1253.6,1864.6,384.0,-62.8,-60.9,554.6,-832.7,195.1
164159,-1673.2,1448.3,2458.4,-4007.6,68.7,809.8,-754.0,-418.1,955.2,280.6
37786,6562.7,-2080.2,2470.6,-1003.7,-1479.8,-1354.1,-782.5,-580.2,-453.5,20.3
42290,453.3,4235.1,3379.6,18.5,313.1,-408.1,-1156.2,-161.7,263.0,751.4
390388,2225.3,697.2,-998.3,-1900.3,2954.1,-1391.1,473.2,1045.4,-883.3,25.1
177152,-5151.9,985.7,-26.0,3233.9,-229.0,-1510.2,1046.9,1099.7,-916.2,162.8
400029,4447.7,174.1,79.0,-61.5,-13.0,-1252.1,65.4,682.6,-588.3,-396.3
185931,-1325.1,3622.3,308.2,-700.2,1465.2,881.4,-630.1,-480.4,-611.7,-431.5
263974,-2052.4,-3580.2,2926.5,-255.0,345.6,-196.7,-940.7,670.9,-1196.3,-77.6
8204,7972.9,581.3,-2031.0,-202.8,-2026.4,-551.3,29.9,916.2,124.8,982.5
308933,-3002.7,-1282.8,172.4,-224.4,1404.3,-1033.1,-439.1,215.2,-1507.6,114.8
118099,8055.2,108.1,1126.4,-519.2,-270.5,560.0,53.8,198.6,87.1,-0.2
377853,6492.8,829.7,-1561.7,340.1,-819.9,234.6,-435.7,147.3,101.8,87.1
190883,6714.3,-1150.7,-753.3,76.9,533.6,136.3,-349.4,-1.8,-233.0,395.6
58868,-2898.4,-3212.0,-1462.3,533.2,-77.3,-763.0,-447.1,272.4,-550.4,-777.0
102047,-6060.1,893.1,611.3,-66.9,138.4,-363.8,228.8,-164.0,158.2,461.5
147807,-3080.6,-610.9,-535.6,54.6,-821.3,-464.0,-1109.2,1547.1,2134.8,-321.3
296966,1206.7,3982.9,-344.9,-428.3,2056.1,882.5,-467.7,691.1,-69.4,1027.9
218972,4569.9,638.2,-2784.6,-1017.2,-3.3,493.4,-109.9,-199.6,179.3,529.3
156308,4544.8,-840.1,-912.1,-1081.8,-278.0,-182.7,-738.1,-280.4,-1162.8,-1160.2
381418,-2847.8,5239.6,-1258.0,-485.6,-204.2,1837.8,-605.1,1925.5,-383.4,147.5
41638,-1933.5,371.1,388.2,2649.0,1529.9,-352.3,-114.0,-786.3,165.5,-133.0
337325,6101.5,-209.6,-243.2,-610.2,-96.4,-110.3,-1122.0,-1420.0,958.5,438.5
360113,2230.6,-2822.3,4452.8,-1011.2,655.4,1919.0,6.9,-315.9,-2663.0,212.0
37707,-7643.2,1263.8,1522.1,-2411.5,-398.6,-446.6,266.7,-351.4,-365.6,586.7
79070,11040.7,1415.0,-607.6,792.4,653.0,996.6,-716.5,418.5,-201.7,-125.4
317085,5891.2,1211.2,-1025.6,59.6,399.1,363.6,385.5,-597.8,-165.2,99.9
163888,313.8,-5876.5,-2994.8,-422.5,-329.8,-1212.9,929.0,-251.7,475.3,2325.6
359224,5147.2,-1574.5,3.1,-403.5,740.6,-330.3,-1025.5,-630.0,-260.8,-686.3
123421,10437.5,1225.1,-805.2,388.9,1454.4,244.4,456.0,1697.1,-94.4,-304.6
85365,8892.2,-278.6,1218.8,-747.1,-1883.9,130.7,-1494.7,-1923.0,1013.6,34.5
65104,6097.6,1083.8,-1011.8,250.4,-234.2,1544.4,-1799.4,-975.3,225.9,-12.7
204030,-6769.6,2895.3,-878.2,-3434.6,735.0,1193.6,-573.6,1354.6,2326.1,-728.1
341041,1732.5,1039.5,-2320.1,6115.1,-195.5,1718.9,-309.2,-744.1,923.8,-475.0
138368,-4725.4,-2261.3,-790.1,1204.1,1541.3,-563.0,-17.5,806.9,167.8,-395.5
184821,1554.4,1459.1,377.1,586.9,41.5,-468.4,-828.6,-613.4,-385.1,1235.9
109587,7207.9,-317.4,505.7,-200.8,-1443.3,-1388.5,919.4,-36.0,-135.3,-519.0
261630,5610.2,-1339.7,2659.5,-27.8,1475.1,-1823.0,1497.9,505.9,-355.5,38.1
217474,2739.8,1574.7,-687.8,191.1,1264.0,-45.6,151.2,655.5,562.3,932.2
15689,-1926.3,3063.8,-3651.5,3262.5,2138.3,-269.1,456.0,-1523.1,-393.5,142.8
449715,-3910.9,-828.4,371.0,-1164.5,1472.4,260.1,259.7,-978.0,1118.2,673.1
96797,6050.5,-1160.5,1513.6,-237.0,-1633.6,-2445.1,1788.9,-694.6,175.9,-79.7
419493,-5089.1,1039.5,102.8,39.0,-1360.2,498.8,-182.5,-1215.3,915.0,2133.1
116084,1836.1,671.8,1002.8,-117.1,-3709.3,654.0,-779.9,-430.0,2804.7,-602.5
20605,4377.6,-187.3,-591.3,-3226.2,-2568.7,2303.1,-852.7,1095.1,-2205.2,-277.1
142583,-4229.3,-1066.9,3201.0,2666.1,102.1,637.1,-1744.7,-616.4,1772.3,33.2
224393,8577.4,-19.9,584.0,345.0,190.2,798.4,-542.2,-239.7,52.5,-425.1
63432,5254.9,-1528.1,968.5,388.8,661.8,-1096.0,1137.1,-354.1,100.8,-432.5
441834,-1063.3,-743.4,-2573.1,168.4,-2089.5,-603.6,108.3,-180.3,339.7,317.1
340906,-1930.6,1089.9,-286.1,273.3,-1334.9,-551.6,-89.8,549.6,-430.5,68.2
75656,1117.1,802.6,54.2,-135.7,-281.3,-1644.0,-382.0,-61.4,-950.6,201.8
105223,-1122.4,-1407.7,939.5,-2854.4,169.3,2057.9,963.5,-2016.3,913.9,-814.1
85434,1964.4,923.4,-232.7,6966.9,94.5,120.4,-275.2,-1296.3,1503.2,-60.8
221425,-2194.0,2762.9,-2014.5,2602.5,158.2,-1351.9,-1171.1,-1633.2,-1601.9,610.6
302426,-138.0,-1277.6,-2728.2,-2352.7,1174.7,-542.9,-356.5,1240.6,-1889.0,176.6
66125,-2010.6,3040.0,-1676.2,-294.4,1133.1,1008.3,432.2,-198.9,-355.4,-409.9
436067,5936.3,-564.4,-182.9,-3731.0,-1094.7,-215.5,1006.0,-389.0,181.5,-458.9
247504,-3791.3,379.9,-3007.8,-338.2,187.7,1547.2,-945.0,9.3,1129.0,43.5
268573,5494.4,-1842.3,1254.1,-189.6,-1406.7,2128.2,-3018.3,226.4,-985.4,-799.0
373040,-1584.8,-1370.3,-548.8,122.5,-40.1,147.7,843.3,-249.0,142.1,-319.7
113377,4094.2,-1013.0,3312.7,921.0,1112.9,544.3,-2955.3,641.9,838.2,42.3
43520,3854.9,-3969.1,-276.9,-531.1,-576.0,2520.6,297.9,-159.8,-312.2,540.6
43998,-5893.5,-906.9,766.7,204.6,426.5,-1630.5,-1768.7,-1304.9,-46.3,-107.6
39507,1139.6,-2101.7,797.3,-682.0,1040.0,-364.6,-356.5,182.9,1085.6,-11.4
32172,6289.6,-1560.9,2408.5,328.1,8.1,-934.3,509.7,784.3,-397.9,-14.2
346727,4099.8,-1157.4,175.3,65.8,-115.2,1164.0,145.2,286.6,-23.9,354.8
193904,-6906.7,-519.8,-1965.0,2840.7,669.2,853.4,-115.3,213.5,-1522.9,-13.8
363842,-8460.7,207.5,1500.9,-90.5,203.2,-452.8,131.5,31.5,34.3,-170.4
229297,2643.2,-2766.4,5408.6,322.1,-2448.9,-1685.4,-1742.1,49.2,66.0,963.3
49953,-41.4,5067.5,941.8,-611.2,455.1,348.2,450.6,471.8,459.2,854.6
311733,-411.1,3773.9,-105.6,-577.6,-4844.3,-619.0,-37.2,996.0,312.8,137.0
234311,666.0,-509.9,2686.1,50.1,-783.2,-210.1,-1381.5,-255.8,168.4,-218.4
362217,11580.7,1595.8,-906.0,180.5,-124.4,686.7,-946.2,-39.7,-207.5,-116.4
375167,7206.0,-441.4,229.1,211.8,740.4,1138.6,-1124.0,-630.0,-362.5,229.5
256460,-8388.3,9.1,1399.9,-26.4,194.7,-435.0,87.8,-14.3,31.1,184.4
2071,-7566.9,315.5,-1170.4,2561.0,1352.5,-324.0,489.4,2003.1,-287.4,-199.9
289535,-459.0,1142.7,1255.5,-2463.5,759.9,-321.2,-199.7,-1787.7,759.3,262.8
144656,-6245.3,1347.4,-1158.1,-77.3,224.9,614.2,256.1,-259.2,1007.2,-46.4
282683,4133.1,2181.5,1655.2,-173.5,211.9,342.2,-451.2,-316.9,-96.9,-224.3
40945,3626.6,886.0,-166.1,679.7,1378.3,830.2,550.0,-2635.2,493.1,-315.5
291750,-3198.4,1827.3,-1567.3,41.5,932.4,1771.5,-2180.8,176.0,57.3,577.2
239434,-10790.1,-194.9,1698.9,-17.4,260.8,-505.1,138.1,-2.6,28.3,196.8
435598,5499.4,1978.8,-667.3,-182.2,-75.9,-104.8,512.9,152.9,-45.6,-70.3
264972,-2938.0,-1836.9,4737.9,1050.5,-1761.0,3764.9,2615.2,-655.6,-907.0,16.2
448988,-498.4,-5279.5,-3430.9,466.6,-452.0,-841.5,-98.9,-5.7,-14.4,-97.0
404349,-3760.0,65.1,144.4,-75.2,-50.7,-960.0,69.5,-217.1,50.9,359.9
159478,412.0,-284.1,-3188.0,420.9,555.7,-533.8,312.3,-48.1,177.9,539.0
260458,2823.9,781.4,39.4,453.1,371.8,40.3,-674.9,-625.0,466.1,-553.6
147016,9804.6,1245.7,-286.8,-115.7,2349.4,-649.2,446.6,935.6,-93.5,-188.9
148076,1124.4,-212.3,-791.2,-176.5,-1208.0,2016.7,2147.9,428.2,-405.8,-547.1
192504,5837.2,1581.9,110.1,-779.6,-701.9,-1227.9,-1356.6,-1112.5,532.6,262.8
47211,4488.5,2152.0,-2432.3,-297.7,3300.6,-4924.4,134.9,319.6,513.8,59.6
265557,-2109.2,1167.0,-1862.2,5.6,752.4,1490.6,-1713.6,-100.3,91.8,218.6
395819,-10110.8,197.7,1054.1,-46.7,-713.4,-635.2,449.8,-638.9,129.6,214.4
27562,1296.0,-87.6,-2526.8,-628.6,-597.5,7.9,785.2,-1886.9,270.3,-677.6
68720,5442.6,-2006.4,-598.7,78.8,74.6,1417.4,746.0,1173.1,378.2,512.3
199026,1714.3,-163.9,-1476.7,4156.8,650.7,587.9,-183.9,-1339.6,3025.4,-485.0
388543,-9826.7,67.0,966.0,-130.8,-735.2,-184.7,-425.3,-592.2,207.7,202.5
409203,6616.2,-753.3,2714.6,-535.4,-1787.4,-3212.4,615.4,639.3,-127.3,-210.2
287210,-1899.6,-21.7,-703.8,-555.1,376.2,1448.0,362.6,-215.3,-187.2,521.3
426311,7104.7,1070.1,-305.8,-32.7,443.8,497.6,-478.9,-11.3,-30.8,87.7
329641,-7865.1,-429.1,1922.5,-351.4,-1227.8,3645.4,406.5,-580.9,1041.1,70.0
231160,11083.6,1415.3,-112.1,30.9,-61.7,-23.0,-785.4,-293.3,-153.5,-33.0
240926,2623.7,-1624.5,-1782.6,-97.2,1161.7,-79.9,-41.6,-237.6,-242.5,-987.1
93012,-7559.8,18.0,-451.8,108.0,174.2,830.1,-575.6,-1786.5,595.3,369.5
56418,-3735.2,-383.6,-1545.4,1153.9,642.9,-967.8,-1021.0,-12.4,74.0,-2.5
403128,757.8,-619.4,-1338.7,-54.5,-1.1,-1286.4,-404.9,-515.3,319.3,-135.6
360025,-3667.2,-692.8,-1557.6,-195.7,377.9,330.2,182.3,-1677.9,-1143.5,2157.2
164120,-7667.0,1428.6,-905.1,1682.7,846.6,58.6,783.6,2624.5,-1361.8,92.5
241950,-2329.5,-2208.0,-1157.9,-2203.6,-726.1,-1666.0,-370.9,-526.5,224.5,2241.3
43442,9954.5,681.1,686.8,-495.9,599.5,-189.5,-456.0,-229.1,458.5,-169.1
315590,4177.2,2796.5,1950.1,-165.8,-1232.1,-773.2,220.9,-396.2,1087.2,433.8
429039,-9067.8,353.2,499.9,2051.5,1797.3,593.0,-343.7,907.7,-681.4,250.9
24010,8194.4,973.4,777.6,-1359.6,-570.4,-108.7,-4.7,372.2,-603.9,-411.6
26285,7216.2,-1288.0,1459.5,225.0,-186.5,485.7,642.5,-141.5,-154.4,323.6
200412,6547.7,115.4,1361.1,-376.7,1344.1,-1097.3,-87.9,578.6,-214.6,85.8
85115,-1746.3,1353.7,-1552.6,-190.7,328.9,21.8,-462.0,-180.4,-203.0,-1500.1
12479,1431.5,-825.9,-3508.1,367.4,457.8,-197.1,553.8,-552.2,-43.6,127.7
